time,IPTGpre,aTcpre,IPTG,aTc
255,1,0,0.5,0
256,1,0,0.5,0
257,1,0,0.5,0
258,1,0,0.5,0
259,1,0,0.5,0
260,1,0,0.5,0
261,1,0,0.5,0
262,1,0,0.5,0
263,1,0,0.5,0
264,1,0,0.5,0
265,1,0,0.5,0
266,1,0,0.5,0
267,1,0,0.5,0
268,1,0,0.5,0
269,1,0,0.5,0
270,1,0,0.5,0
271,1,0,0.5,0
272,1,0,0.5,0
273,1,0,0.5,0
274,1,0,0.5,0
275,1,0,0.5,0
276,1,0,0.5,0
277,1,0,0.5,0
278,1,0,0.5,0
279,1,0,0.5,0
280,1,0,0.5,0
281,1,0,0.5,0
282,1,0,0.5,0
283,1,0,0.5,0
284,1,0,0.5,0
285,1,0,0.5,0
286,1,0,0.5,0
287,1,0,0.5,0
288,1,0,0.5,0
289,1,0,0.5,0
290,1,0,0.5,0
291,1,0,0.5,0
292,1,0,0.5,0
293,1,0,0.5,0
294,1,0,0.5,0
295,1,0,0.5,0
296,1,0,0.5,0
297,1,0,0.5,0
298,1,0,0.5,0
299,1,0,0.5,0
300,1,0,0.5,0
301,1,0,0.5,0
302,1,0,0.5,0
303,1,0,0.5,0
304,1,0,0.5,0
305,1,0,0.5,0
306,1,0,0.5,0
307,1,0,0.5,0
308,1,0,0.5,0
309,1,0,0.5,0
310,1,0,0.5,0
311,1,0,0.5,0
312,1,0,0.5,0
313,1,0,0.5,0
314,1,0,0.5,0
315,1,0,0.5,0
316,1,0,0.5,0
317,1,0,0.5,0
318,1,0,0.5,0
319,1,0,0.5,0
320,1,0,0.5,0
321,1,0,0.5,0
322,1,0,0.5,0
323,1,0,0.5,0
324,1,0,0.5,0
325,1,0,0.5,0
326,1,0,0.5,0
327,1,0,0.5,0
328,1,0,0.5,0
329,1,0,0.5,0
330,1,0,0.5,0
331,1,0,0.5,0
332,1,0,0.5,0
333,1,0,0.5,0
334,1,0,0.5,0
335,1,0,0.5,0
336,1,0,0.5,0
337,1,0,0.5,0
338,1,0,0.5,0
339,1,0,0.5,0
340,1,0,0.5,0
341,1,0,0.5,0
342,1,0,0.5,0
343,1,0,0.5,0
344,1,0,0.5,0
345,1,0,0.5,0
346,1,0,0.5,0
347,1,0,0.5,0
348,1,0,0.5,0
349,1,0,0.5,0
350,1,0,0.5,0
351,1,0,0.5,0
352,1,0,0.5,0
353,1,0,0.5,0
354,1,0,0.5,0
355,1,0,0.5,0
356,1,0,0.5,0
357,1,0,0.5,0
358,1,0,0.5,0
359,1,0,0.5,0
360,1,0,0.5,0
361,1,0,0.5,0
362,1,0,0.5,0
363,1,0,0.5,0
364,1,0,0.5,0
365,1,0,0.5,0
366,1,0,0.5,0
367,1,0,0.5,0
368,1,0,0.5,0
369,1,0,0.5,0
370,1,0,0.5,0
371,1,0,0.5,0
372,1,0,0.5,0
373,1,0,0.5,0
374,1,0,0.5,0
375,1,0,0.5,0
376,1,0,0.5,0
377,1,0,0.5,0
378,1,0,0.5,0
379,1,0,0.5,0
380,1,0,0.5,0
381,1,0,0.5,0
382,1,0,0.5,0
383,1,0,0.5,0
384,1,0,0.5,0
385,1,0,0.5,0
386,1,0,0.5,0
387,1,0,0.5,0
388,1,0,0.5,0
389,1,0,0,50
390,1,0,0,50
391,1,0,0,50
392,1,0,0,50
393,1,0,0,50
394,1,0,0,50
395,1,0,0,50
396,1,0,0,50
397,1,0,0,50
398,1,0,0,50
399,1,0,0,50
400,1,0,0,50
401,1,0,0,50
402,1,0,0,50
403,1,0,0,50
404,1,0,0,50
405,1,0,0,50
406,1,0,0,50
407,1,0,0,50
408,1,0,0,50
409,1,0,0,50
410,1,0,0,50
411,1,0,0,50
412,1,0,0,50
413,1,0,0,50
414,1,0,0,50
415,1,0,0,50
416,1,0,0,50
417,1,0,0,50
418,1,0,0,50
419,1,0,0.5,0
420,1,0,0.5,0
421,1,0,0.5,0
422,1,0,0.5,0
423,1,0,0.5,0
424,1,0,0.5,0
425,1,0,0.5,0
426,1,0,0.5,0
427,1,0,0.5,0
428,1,0,0.5,0
429,1,0,0.5,0
430,1,0,0.5,0
431,1,0,0.5,0
432,1,0,0.5,0
433,1,0,0.5,0
434,1,0,0.5,0
435,1,0,0.5,0
436,1,0,0.5,0
437,1,0,0.5,0
438,1,0,0.5,0
439,1,0,0.5,0
440,1,0,0.5,0
441,1,0,0.5,0
442,1,0,0.5,0
443,1,0,0.5,0
444,1,0,0.5,0
445,1,0,0.5,0
446,1,0,0.5,0
447,1,0,0.5,0
448,1,0,0.5,0
449,1,0,0.5,0
450,1,0,0.5,0
451,1,0,0.5,0
452,1,0,0.5,0
453,1,0,0.5,0
454,1,0,0.5,0
455,1,0,0.5,0
456,1,0,0.5,0
457,1,0,0.5,0
458,1,0,0.5,0
459,1,0,0.5,0
460,1,0,0.5,0
461,1,0,0.5,0
462,1,0,0.5,0
463,1,0,0.5,0
464,1,0,0.5,0
465,1,0,0.5,0
466,1,0,0.5,0
467,1,0,0.5,0
468,1,0,0.5,0
469,1,0,0.5,0
470,1,0,0.5,0
471,1,0,0.5,0
472,1,0,0.5,0
473,1,0,0.5,0
474,1,0,0.5,0
475,1,0,0.5,0
476,1,0,0.5,0
477,1,0,0.5,0
478,1,0,0.5,0
479,1,0,0.5,0
480,1,0,0.5,0
481,1,0,0.5,0
482,1,0,0.5,0
483,1,0,0.5,0
484,1,0,0.5,0
485,1,0,0.5,0
486,1,0,0.5,0
487,1,0,0.5,0
488,1,0,0.5,0
489,1,0,0.5,0
490,1,0,0.5,0
491,1,0,0.5,0
492,1,0,0.5,0
493,1,0,0.5,0
494,1,0,0.5,0
495,1,0,0.5,0
496,1,0,0.5,0
497,1,0,0.5,0
498,1,0,0.5,0
499,1,0,0.5,0
500,1,0,0.5,0
501,1,0,0.5,0
502,1,0,0.5,0
503,1,0,0.5,0
504,1,0,0.5,0
505,1,0,0.5,0
506,1,0,0.5,0
507,1,0,0.5,0
508,1,0,0.5,0
509,1,0,0.5,0
510,1,0,0.5,0
511,1,0,0.5,0
512,1,0,0.5,0
513,1,0,0.5,0
514,1,0,0.5,0
515,1,0,0.5,0
516,1,0,0.5,0
517,1,0,0.5,0
518,1,0,0.5,0
519,1,0,0.5,0
520,1,0,0.5,0
521,1,0,0.5,0
522,1,0,0.5,0
523,1,0,0.5,0
524,1,0,0.5,0
525,1,0,0.5,0
526,1,0,0.5,0
527,1,0,0.5,0
528,1,0,0.5,0
529,1,0,0.5,0
530,1,0,0.5,0
531,1,0,0.5,0
532,1,0,0.5,0
533,1,0,0.5,0
534,1,0,0.5,0
535,1,0,0.5,0
536,1,0,0.5,0
537,1,0,0.5,0
538,1,0,0.5,0
539,1,0,0.5,0
540,1,0,0.5,0
541,1,0,0.5,0
542,1,0,0.5,0
543,1,0,0.5,0
544,1,0,0.5,0
545,1,0,0.5,0
546,1,0,0.5,0
547,1,0,0.5,0
548,1,0,0.5,0
549,1,0,0.5,0
550,1,0,0.5,0
551,1,0,0.5,0
552,1,0,0.5,0
553,1,0,0.5,0
554,1,0,0.5,0
555,1,0,0.5,0
556,1,0,0.5,0
557,1,0,0.5,0
558,1,0,0.5,0
559,1,0,0.5,0
560,1,0,0.5,0
561,1,0,0.5,0
562,1,0,0.5,0
563,1,0,0.5,0
564,1,0,0.5,0
565,1,0,0.5,0
566,1,0,0.5,0
567,1,0,0.5,0
568,1,0,0.5,0
569,1,0,0.5,0
570,1,0,0.5,0
571,1,0,0.5,0
572,1,0,0.5,0
573,1,0,0.5,0
574,1,0,0.5,0
575,1,0,0.5,0
576,1,0,0.5,0
577,1,0,0.5,0
578,1,0,0.5,0
579,1,0,0.5,0
580,1,0,0.5,0
581,1,0,0.5,0
582,1,0,0.5,0
583,1,0,0.5,0
584,1,0,0.5,0
585,1,0,0.5,0
586,1,0,0.5,0
587,1,0,0.5,0
588,1,0,0.5,0
589,1,0,0.5,0
590,1,0,0.5,0
591,1,0,0.5,0
592,1,0,0.5,0
593,1,0,0.5,0
594,1,0,0.5,0
595,1,0,0.5,0
596,1,0,0.5,0
597,1,0,0.5,0
598,1,0,0.5,0
599,1,0,0,50
600,1,0,0,50
601,1,0,0,50
602,1,0,0,50
603,1,0,0,50
604,1,0,0,50
605,1,0,0,50
606,1,0,0,50
607,1,0,0,50
608,1,0,0,50
609,1,0,0,50
610,1,0,0,50
611,1,0,0,50
612,1,0,0,50
613,1,0,0,50
614,1,0,0,50
615,1,0,0,50
616,1,0,0,50
617,1,0,0,50
618,1,0,0,50
619,1,0,0,50
620,1,0,0,50
621,1,0,0,50
622,1,0,0,50
623,1,0,0,50
624,1,0,0,50
625,1,0,0,50
626,1,0,0,50
627,1,0,0,50
628,1,0,0,50
629,1,0,0.5,0
630,1,0,0.5,0
631,1,0,0.5,0
632,1,0,0.5,0
633,1,0,0.5,0
634,1,0,0.5,0
635,1,0,0.5,0
636,1,0,0.5,0
637,1,0,0.5,0
638,1,0,0.5,0
639,1,0,0.5,0
640,1,0,0.5,0
641,1,0,0.5,0
642,1,0,0.5,0
643,1,0,0.5,0
644,1,0,0.5,0
645,1,0,0.5,0
646,1,0,0.5,0
647,1,0,0.5,0
648,1,0,0.5,0
649,1,0,0.5,0
650,1,0,0.5,0
651,1,0,0.5,0
652,1,0,0.5,0
653,1,0,0.5,0
654,1,0,0.5,0
655,1,0,0.5,0
656,1,0,0.5,0
657,1,0,0.5,0
658,1,0,0.5,0
659,1,0,0.5,0
660,1,0,0.5,0
661,1,0,0.5,0
662,1,0,0.5,0
663,1,0,0.5,0
664,1,0,0.5,0
665,1,0,0.5,0
666,1,0,0.5,0
667,1,0,0.5,0
668,1,0,0.5,0
669,1,0,0.5,0
670,1,0,0.5,0
671,1,0,0.5,0
672,1,0,0.5,0
673,1,0,0.5,0
674,1,0,0.5,0
675,1,0,0.5,0
676,1,0,0.5,0
677,1,0,0.5,0
678,1,0,0.5,0
679,1,0,0.5,0
680,1,0,0.5,0
681,1,0,0.5,0
682,1,0,0.5,0
683,1,0,0.5,0
684,1,0,0.5,0
685,1,0,0.5,0
686,1,0,0.5,0
687,1,0,0.5,0
688,1,0,0.5,0
689,1,0,0.5,0
690,1,0,0.5,0
691,1,0,0.5,0
692,1,0,0.5,0
693,1,0,0.5,0
694,1,0,0.5,0
695,1,0,0.5,0
696,1,0,0.5,0
697,1,0,0.5,0
698,1,0,0.5,0
699,1,0,0.5,0
700,1,0,0.5,0
701,1,0,0.5,0
702,1,0,0.5,0
703,1,0,0.5,0
704,1,0,0.5,0
705,1,0,0.5,0
706,1,0,0.5,0
707,1,0,0.5,0
708,1,0,0.5,0
709,1,0,0.5,0
710,1,0,0.5,0
711,1,0,0.5,0
712,1,0,0.5,0
713,1,0,0.5,0
714,1,0,0.5,0
715,1,0,0.5,0
716,1,0,0.5,0
717,1,0,0.5,0
718,1,0,0.5,0
719,1,0,0.5,0
720,1,0,0.5,0
721,1,0,0.5,0
722,1,0,0.5,0
723,1,0,0.5,0
724,1,0,0.5,0
725,1,0,0.5,0
726,1,0,0.5,0
727,1,0,0.5,0
728,1,0,0.5,0
729,1,0,0.5,0
730,1,0,0.5,0
731,1,0,0.5,0
732,1,0,0.5,0
733,1,0,0.5,0
734,1,0,0.5,0
735,1,0,0.5,0
736,1,0,0.5,0
737,1,0,0.5,0
738,1,0,0.5,0
739,1,0,0.5,0
740,1,0,0.5,0
741,1,0,0.5,0
742,1,0,0.5,0
743,1,0,0.5,0
744,1,0,0.5,0
745,1,0,0.5,0
746,1,0,0.5,0
747,1,0,0.5,0
748,1,0,0.5,0
749,1,0,0.5,0
750,1,0,0.5,0
751,1,0,0.5,0
752,1,0,0.5,0
753,1,0,0.5,0
754,1,0,0.5,0
755,1,0,0.5,0
756,1,0,0.5,0
757,1,0,0.5,0
758,1,0,0.5,0
759,1,0,0.5,0
760,1,0,0.5,0
761,1,0,0.5,0
762,1,0,0.5,0
763,1,0,0.5,0
764,1,0,0.5,0
765,1,0,0.5,0
766,1,0,0.5,0
767,1,0,0.5,0
768,1,0,0.5,0
769,1,0,0.5,0
770,1,0,0.5,0
771,1,0,0.5,0
772,1,0,0.5,0
773,1,0,0.5,0
774,1,0,0.5,0
775,1,0,0.5,0
776,1,0,0.5,0
777,1,0,0.5,0
778,1,0,0.5,0
779,1,0,0.5,0
780,1,0,0.5,0
781,1,0,0.5,0
782,1,0,0.5,0
783,1,0,0.5,0
784,1,0,0.5,0
785,1,0,0.5,0
786,1,0,0.5,0
787,1,0,0.5,0
788,1,0,0.5,0
789,1,0,0.5,0
790,1,0,0.5,0
791,1,0,0.5,0
792,1,0,0.5,0
793,1,0,0.5,0
794,1,0,0.5,0
795,1,0,0.5,0
796,1,0,0.5,0
797,1,0,0.5,0
798,1,0,0.5,0
799,1,0,0.5,0
800,1,0,0.5,0
801,1,0,0.5,0
802,1,0,0.5,0
803,1,0,0.5,0
804,1,0,0.5,0
805,1,0,0.5,0
806,1,0,0.5,0
807,1,0,0.5,0
808,1,0,0.5,0
809,1,0,0,50
810,1,0,0,50
811,1,0,0,50
812,1,0,0,50
813,1,0,0,50
814,1,0,0,50
815,1,0,0,50
816,1,0,0,50
817,1,0,0,50
818,1,0,0,50
819,1,0,0,50
820,1,0,0,50
821,1,0,0,50
822,1,0,0,50
823,1,0,0,50
824,1,0,0,50
825,1,0,0,50
826,1,0,0,50
827,1,0,0,50
828,1,0,0,50
829,1,0,0,50
830,1,0,0,50
831,1,0,0,50
832,1,0,0,50
833,1,0,0,50
834,1,0,0,50
835,1,0,0,50
836,1,0,0,50
837,1,0,0,50
838,1,0,0,50
839,1,0,0.25,20
840,1,0,0.25,20
841,1,0,0.25,20
842,1,0,0.25,20
843,1,0,0.25,20
844,1,0,0.25,20
845,1,0,0.25,20
846,1,0,0.25,20
847,1,0,0.25,20
848,1,0,0.25,20
849,1,0,0.25,20
850,1,0,0.25,20
851,1,0,0.25,20
852,1,0,0.25,20
853,1,0,0.25,20
854,1,0,0.25,20
855,1,0,0.25,20
856,1,0,0.25,20
857,1,0,0.25,20
858,1,0,0.25,20
859,1,0,0.25,20
860,1,0,0.25,20
861,1,0,0.25,20
862,1,0,0.25,20
863,1,0,0.25,20
864,1,0,0.25,20
865,1,0,0.25,20
866,1,0,0.25,20
867,1,0,0.25,20
868,1,0,0.25,20
869,1,0,0.25,20
870,1,0,0.25,20
871,1,0,0.25,20
872,1,0,0.25,20
873,1,0,0.25,20
874,1,0,0.25,20
875,1,0,0.25,20
876,1,0,0.25,20
877,1,0,0.25,20
878,1,0,0.25,20
879,1,0,0.25,20
880,1,0,0.25,20
881,1,0,0.25,20
882,1,0,0.25,20
883,1,0,0.25,20
884,1,0,0.25,20
885,1,0,0.25,20
886,1,0,0.25,20
887,1,0,0.25,20
888,1,0,0.25,20
889,1,0,0.25,20
890,1,0,0.25,20
891,1,0,0.25,20
892,1,0,0.25,20
893,1,0,0.25,20
894,1,0,0.25,20
895,1,0,0.25,20
896,1,0,0.25,20
897,1,0,0.25,20
898,1,0,0.25,20
899,1,0,0.25,20
900,1,0,0.25,20
901,1,0,0.25,20
902,1,0,0.25,20
903,1,0,0.25,20
904,1,0,0.25,20
905,1,0,0.25,20
906,1,0,0.25,20
907,1,0,0.25,20
908,1,0,0.25,20
909,1,0,0.25,20
910,1,0,0.25,20
911,1,0,0.25,20
912,1,0,0.25,20
913,1,0,0.25,20
914,1,0,0.25,20
915,1,0,0.25,20
916,1,0,0.25,20
917,1,0,0.25,20
918,1,0,0.25,20
919,1,0,0.25,20
920,1,0,0.25,20
921,1,0,0.25,20
922,1,0,0.25,20
923,1,0,0.25,20
924,1,0,0.25,20
925,1,0,0.25,20
926,1,0,0.25,20
927,1,0,0.25,20
928,1,0,0.25,20
929,1,0,0.25,20
930,1,0,0.25,20
931,1,0,0.25,20
932,1,0,0.25,20
933,1,0,0.25,20
934,1,0,0.25,20
935,1,0,0.25,20
936,1,0,0.25,20
937,1,0,0.25,20
938,1,0,0.25,20
939,1,0,0.25,20
940,1,0,0.25,20
941,1,0,0.25,20
942,1,0,0.25,20
943,1,0,0.25,20
944,1,0,0.25,20
945,1,0,0.25,20
946,1,0,0.25,20
947,1,0,0.25,20
948,1,0,0.25,20
949,1,0,0.25,20
950,1,0,0.25,20
951,1,0,0.25,20
952,1,0,0.25,20
953,1,0,0.25,20
954,1,0,0.25,20
955,1,0,0.25,20
956,1,0,0.25,20
957,1,0,0.25,20
958,1,0,0.25,20
959,1,0,0.25,20
960,1,0,0.25,20
961,1,0,0.25,20
962,1,0,0.25,20
963,1,0,0.25,20
964,1,0,0.25,20
965,1,0,0.25,20
966,1,0,0.25,20
967,1,0,0.25,20
968,1,0,0.25,20
969,1,0,0.25,20
970,1,0,0.25,20
971,1,0,0.25,20
972,1,0,0.25,20
973,1,0,0.25,20
974,1,0,0.25,20
975,1,0,0.25,20
976,1,0,0.25,20
977,1,0,0.25,20
978,1,0,0.25,20
979,1,0,0.25,20
980,1,0,0.25,20
981,1,0,0.25,20
982,1,0,0.25,20
983,1,0,0.25,20
984,1,0,0.25,20
985,1,0,0.25,20
986,1,0,0.25,20
987,1,0,0.25,20
988,1,0,0.25,20
989,1,0,0.25,20
990,1,0,0.25,20
991,1,0,0.25,20
992,1,0,0.25,20
993,1,0,0.25,20
994,1,0,0.25,20
995,1,0,0.25,20
996,1,0,0.25,20
997,1,0,0.25,20
998,1,0,0.25,20
999,1,0,0.25,20
1000,1,0,0.25,20
1001,1,0,0.25,20
1002,1,0,0.25,20
1003,1,0,0.25,20
1004,1,0,0.25,20
1005,1,0,0.25,20
1006,1,0,0.25,20
1007,1,0,0.25,20
1008,1,0,0.25,20
1009,1,0,0.25,20
1010,1,0,0.25,20
1011,1,0,0.25,20
1012,1,0,0.25,20
1013,1,0,0.25,20
1014,1,0,0.25,20
1015,1,0,0.25,20
1016,1,0,0.25,20
1017,1,0,0.25,20
1018,1,0,0.25,20
1019,1,0,0.25,20
1020,1,0,0.25,20
1021,1,0,0.25,20
1022,1,0,0.25,20
1023,1,0,0.25,20
1024,1,0,0.25,20
1025,1,0,0.25,20
1026,1,0,0.25,20
1027,1,0,0.25,20
1028,1,0,0.25,20
1029,1,0,0.25,20
1030,1,0,0.25,20
1031,1,0,0.25,20
1032,1,0,0.25,20
1033,1,0,0.25,20
1034,1,0,0.25,20
1035,1,0,0.25,20
1036,1,0,0.25,20
1037,1,0,0.25,20
1038,1,0,0.25,20
1039,1,0,0.25,20
1040,1,0,0.25,20
1041,1,0,0.25,20
1042,1,0,0.25,20
1043,1,0,0.25,20
1044,1,0,0.25,20
1045,1,0,0.25,20
1046,1,0,0.25,20
1047,1,0,0.25,20
1048,1,0,0.25,20
1049,1,0,0.25,20
1050,1,0,0.25,20
1051,1,0,0.25,20
1052,1,0,0.25,20
1053,1,0,0.25,20
1054,1,0,0.25,20
1055,1,0,0.25,20
1056,1,0,0.25,20
1057,1,0,0.25,20
1058,1,0,0.25,20
1059,1,0,0.25,20
1060,1,0,0.25,20
1061,1,0,0.25,20
1062,1,0,0.25,20
1063,1,0,0.25,20
1064,1,0,0.25,20
1065,1,0,0.25,20
1066,1,0,0.25,20
1067,1,0,0.25,20
1068,1,0,0.25,20
1069,1,0,0.25,20
1070,1,0,0.25,20
1071,1,0,0.25,20
1072,1,0,0.25,20
1073,1,0,0.25,20
1074,1,0,0.25,20
1075,1,0,0.25,20
1076,1,0,0.25,20
1077,1,0,0.25,20
1078,1,0,0.25,20
1079,1,0,0.25,20
1080,1,0,0.25,20
1081,1,0,0.25,20
1082,1,0,0.25,20
1083,1,0,0.25,20
1084,1,0,0.25,20
1085,1,0,0.25,20
1086,1,0,0.25,20
1087,1,0,0.25,20
1088,1,0,0.25,20
1089,1,0,0.25,20
1090,1,0,0.25,20
1091,1,0,0.25,20
1092,1,0,0.25,20
1093,1,0,0.25,20
1094,1,0,0.25,20
1095,1,0,0.25,20
1096,1,0,0.25,20
1097,1,0,0.25,20
1098,1,0,0.25,20
1099,1,0,0.25,20
1100,1,0,0.25,20
1101,1,0,0.25,20
1102,1,0,0.25,20
1103,1,0,0.25,20
1104,1,0,0.25,20
1105,1,0,0.25,20
1106,1,0,0.25,20
1107,1,0,0.25,20
1108,1,0,0.25,20
1109,1,0,0.25,20
1110,1,0,0.25,20
1111,1,0,0.25,20
1112,1,0,0.25,20
1113,1,0,0.25,20
1114,1,0,0.25,20
1115,1,0,0.25,20
1116,1,0,0.25,20
1117,1,0,0.25,20
1118,1,0,0.25,20
1119,1,0,0.25,20
1120,1,0,0.25,20
1121,1,0,0.25,20
1122,1,0,0.25,20
1123,1,0,0.25,20
1124,1,0,0.25,20
1125,1,0,0.25,20
1126,1,0,0.25,20
1127,1,0,0.25,20
1128,1,0,0.25,20
1129,1,0,0.25,20
1130,1,0,0.25,20
1131,1,0,0.25,20
1132,1,0,0.25,20
1133,1,0,0.25,20
1134,1,0,0.25,20
1135,1,0,0.25,20
1136,1,0,0.25,20
1137,1,0,0.25,20
1138,1,0,0.25,20
1139,1,0,0.25,20
1140,1,0,0.25,20
1141,1,0,0.25,20
1142,1,0,0.25,20
1143,1,0,0.25,20
1144,1,0,0.25,20
1145,1,0,0.25,20
1146,1,0,0.25,20
1147,1,0,0.25,20
1148,1,0,0.25,20
1149,1,0,0.25,20
1150,1,0,0.25,20
1151,1,0,0.25,20
1152,1,0,0.25,20
1153,1,0,0.25,20
1154,1,0,0.25,20
1155,1,0,0.25,20
1156,1,0,0.25,20
1157,1,0,0.25,20
1158,1,0,0.25,20
1159,1,0,0.25,20
1160,1,0,0.25,20
1161,1,0,0.25,20
1162,1,0,0.25,20
1163,1,0,0.25,20
1164,1,0,0.25,20
1165,1,0,0.25,20
1166,1,0,0.25,20
1167,1,0,0.25,20
