time,IPTGpre,aTcpre,IPTG,aTc
260,1,0,0.5,0
261,1,0,0.5,0
262,1,0,0.5,0
263,1,0,0.5,0
264,1,0,0.5,0
265,1,0,0.5,0
266,1,0,0.5,0
267,1,0,0.5,0
268,1,0,0.5,0
269,1,0,0.5,0
270,1,0,0.5,0
271,1,0,0.5,0
272,1,0,0.5,0
273,1,0,0.5,0
274,1,0,0.5,0
275,1,0,0.5,0
276,1,0,0.5,0
277,1,0,0.5,0
278,1,0,0.5,0
279,1,0,0.5,0
280,1,0,0.5,0
281,1,0,0.5,0
282,1,0,0.5,0
283,1,0,0.5,0
284,1,0,0.5,0
285,1,0,0.5,0
286,1,0,0.5,0
287,1,0,0.5,0
288,1,0,0.5,0
289,1,0,0.5,0
290,1,0,0.5,0
291,1,0,0.5,0
292,1,0,0.5,0
293,1,0,0.5,0
294,1,0,0.5,0
295,1,0,0.5,0
296,1,0,0.5,0
297,1,0,0.5,0
298,1,0,0.5,0
299,1,0,0.5,0
300,1,0,0.5,0
301,1,0,0.5,0
302,1,0,0.5,0
303,1,0,0.5,0
304,1,0,0.5,0
305,1,0,0.5,0
306,1,0,0.5,0
307,1,0,0.5,0
308,1,0,0.5,0
309,1,0,0.5,0
310,1,0,0.5,0
311,1,0,0.5,0
312,1,0,0.5,0
313,1,0,0.5,0
314,1,0,0.5,0
315,1,0,0.5,0
316,1,0,0.5,0
317,1,0,0.5,0
318,1,0,0.5,0
319,1,0,0.5,0
320,1,0,0.5,0
321,1,0,0.5,0
322,1,0,0.5,0
323,1,0,0.5,0
324,1,0,0.5,0
325,1,0,0.5,0
326,1,0,0.5,0
327,1,0,0,50
328,1,0,0,50
329,1,0,0,50
330,1,0,0,50
331,1,0,0,50
332,1,0,0,50
333,1,0,0,50
334,1,0,0,50
335,1,0,0,50
336,1,0,0,50
337,1,0,0,50
338,1,0,0,50
339,1,0,0,50
340,1,0,0,50
341,1,0,0,50
342,1,0,0,50
343,1,0,0,50
344,1,0,0,50
345,1,0,0,50
346,1,0,0,50
347,1,0,0,50
348,1,0,0,50
349,1,0,0,50
350,1,0,0,50
351,1,0,0,50
352,1,0,0,50
353,1,0,0,50
354,1,0,0,50
355,1,0,0,50
356,1,0,0,50
357,1,0,0.5,0
358,1,0,0.5,0
359,1,0,0.5,0
360,1,0,0.5,0
361,1,0,0.5,0
362,1,0,0.5,0
363,1,0,0.5,0
364,1,0,0.5,0
365,1,0,0.5,0
366,1,0,0.5,0
367,1,0,0.5,0
368,1,0,0.5,0
369,1,0,0.5,0
370,1,0,0.5,0
371,1,0,0.5,0
372,1,0,0.5,0
373,1,0,0.5,0
374,1,0,0.5,0
375,1,0,0.5,0
376,1,0,0.5,0
377,1,0,0.5,0
378,1,0,0.5,0
379,1,0,0.5,0
380,1,0,0.5,0
381,1,0,0.5,0
382,1,0,0.5,0
383,1,0,0.5,0
384,1,0,0.5,0
385,1,0,0.5,0
386,1,0,0.5,0
387,1,0,0.5,0
388,1,0,0.5,0
389,1,0,0.5,0
390,1,0,0.5,0
391,1,0,0.5,0
392,1,0,0.5,0
393,1,0,0.5,0
394,1,0,0.5,0
395,1,0,0.5,0
396,1,0,0.5,0
397,1,0,0.5,0
398,1,0,0.5,0
399,1,0,0.5,0
400,1,0,0.5,0
401,1,0,0.5,0
402,1,0,0.5,0
403,1,0,0.5,0
404,1,0,0.5,0
405,1,0,0.5,0
406,1,0,0.5,0
407,1,0,0.5,0
408,1,0,0.5,0
409,1,0,0.5,0
410,1,0,0.5,0
411,1,0,0.5,0
412,1,0,0.5,0
413,1,0,0.5,0
414,1,0,0.5,0
415,1,0,0.5,0
416,1,0,0.5,0
417,1,0,0.5,0
418,1,0,0.5,0
419,1,0,0.5,0
420,1,0,0.5,0
421,1,0,0.5,0
422,1,0,0.5,0
423,1,0,0.5,0
424,1,0,0.5,0
425,1,0,0.5,0
426,1,0,0.5,0
427,1,0,0.5,0
428,1,0,0.5,0
429,1,0,0.5,0
430,1,0,0.5,0
431,1,0,0.5,0
432,1,0,0.5,0
433,1,0,0.5,0
434,1,0,0.5,0
435,1,0,0.5,0
436,1,0,0.5,0
437,1,0,0.5,0
438,1,0,0.5,0
439,1,0,0.5,0
440,1,0,0.5,0
441,1,0,0.5,0
442,1,0,0.5,0
443,1,0,0.5,0
444,1,0,0.5,0
445,1,0,0.5,0
446,1,0,0.5,0
447,1,0,0,50
448,1,0,0,50
449,1,0,0,50
450,1,0,0,50
451,1,0,0,50
452,1,0,0,50
453,1,0,0,50
454,1,0,0,50
455,1,0,0,50
456,1,0,0,50
457,1,0,0,50
458,1,0,0,50
459,1,0,0,50
460,1,0,0,50
461,1,0,0,50
462,1,0,0,50
463,1,0,0,50
464,1,0,0,50
465,1,0,0,50
466,1,0,0,50
467,1,0,0,50
468,1,0,0,50
469,1,0,0,50
470,1,0,0,50
471,1,0,0,50
472,1,0,0,50
473,1,0,0,50
474,1,0,0,50
475,1,0,0,50
476,1,0,0,50
477,1,0,0.5,0
478,1,0,0.5,0
479,1,0,0.5,0
480,1,0,0.5,0
481,1,0,0.5,0
482,1,0,0.5,0
483,1,0,0.5,0
484,1,0,0.5,0
485,1,0,0.5,0
486,1,0,0.5,0
487,1,0,0.5,0
488,1,0,0.5,0
489,1,0,0.5,0
490,1,0,0.5,0
491,1,0,0.5,0
492,1,0,0.5,0
493,1,0,0.5,0
494,1,0,0.5,0
495,1,0,0.5,0
496,1,0,0.5,0
497,1,0,0.5,0
498,1,0,0.5,0
499,1,0,0.5,0
500,1,0,0.5,0
501,1,0,0.5,0
502,1,0,0.5,0
503,1,0,0.5,0
504,1,0,0.5,0
505,1,0,0.5,0
506,1,0,0.5,0
507,1,0,0.5,0
508,1,0,0.5,0
509,1,0,0.5,0
510,1,0,0.5,0
511,1,0,0.5,0
512,1,0,0.5,0
513,1,0,0.5,0
514,1,0,0.5,0
515,1,0,0.5,0
516,1,0,0.5,0
517,1,0,0.5,0
518,1,0,0.5,0
519,1,0,0.5,0
520,1,0,0.5,0
521,1,0,0.5,0
522,1,0,0.5,0
523,1,0,0.5,0
524,1,0,0.5,0
525,1,0,0.5,0
526,1,0,0.5,0
527,1,0,0.5,0
528,1,0,0.5,0
529,1,0,0.5,0
530,1,0,0.5,0
531,1,0,0.5,0
532,1,0,0.5,0
533,1,0,0.5,0
534,1,0,0.5,0
535,1,0,0.5,0
536,1,0,0.5,0
537,1,0,0.5,0
538,1,0,0.5,0
539,1,0,0.5,0
540,1,0,0.5,0
541,1,0,0.5,0
542,1,0,0.5,0
543,1,0,0.5,0
544,1,0,0.5,0
545,1,0,0.5,0
546,1,0,0.5,0
547,1,0,0.5,0
548,1,0,0.5,0
549,1,0,0.5,0
550,1,0,0.5,0
551,1,0,0.5,0
552,1,0,0.5,0
553,1,0,0.5,0
554,1,0,0.5,0
555,1,0,0.5,0
556,1,0,0.5,0
557,1,0,0.5,0
558,1,0,0.5,0
559,1,0,0.5,0
560,1,0,0.5,0
561,1,0,0.5,0
562,1,0,0.5,0
563,1,0,0.5,0
564,1,0,0.5,0
565,1,0,0.5,0
566,1,0,0.5,0
567,1,0,0,50
568,1,0,0,50
569,1,0,0,50
570,1,0,0,50
571,1,0,0,50
572,1,0,0,50
573,1,0,0,50
574,1,0,0,50
575,1,0,0,50
576,1,0,0,50
577,1,0,0,50
578,1,0,0,50
579,1,0,0,50
580,1,0,0,50
581,1,0,0,50
582,1,0,0,50
583,1,0,0,50
584,1,0,0,50
585,1,0,0,50
586,1,0,0,50
587,1,0,0,50
588,1,0,0,50
589,1,0,0,50
590,1,0,0,50
591,1,0,0,50
592,1,0,0,50
593,1,0,0,50
594,1,0,0,50
595,1,0,0,50
596,1,0,0,50
597,1,0,0.5,0
598,1,0,0.5,0
599,1,0,0.5,0
600,1,0,0.5,0
601,1,0,0.5,0
602,1,0,0.5,0
603,1,0,0.5,0
604,1,0,0.5,0
605,1,0,0.5,0
606,1,0,0.5,0
607,1,0,0.5,0
608,1,0,0.5,0
609,1,0,0.5,0
610,1,0,0.5,0
611,1,0,0.5,0
612,1,0,0.5,0
613,1,0,0.5,0
614,1,0,0.5,0
615,1,0,0.5,0
616,1,0,0.5,0
617,1,0,0.5,0
618,1,0,0.5,0
619,1,0,0.5,0
620,1,0,0.5,0
621,1,0,0.5,0
622,1,0,0.5,0
623,1,0,0.5,0
624,1,0,0.5,0
625,1,0,0.5,0
626,1,0,0.5,0
627,1,0,0.5,0
628,1,0,0.5,0
629,1,0,0.5,0
630,1,0,0.5,0
631,1,0,0.5,0
632,1,0,0.5,0
633,1,0,0.5,0
634,1,0,0.5,0
635,1,0,0.5,0
636,1,0,0.5,0
637,1,0,0.5,0
638,1,0,0.5,0
639,1,0,0.5,0
640,1,0,0.5,0
641,1,0,0.5,0
642,1,0,0.5,0
643,1,0,0.5,0
644,1,0,0.5,0
645,1,0,0.5,0
646,1,0,0.5,0
647,1,0,0.5,0
648,1,0,0.5,0
649,1,0,0.5,0
650,1,0,0.5,0
651,1,0,0.5,0
652,1,0,0.5,0
653,1,0,0.5,0
654,1,0,0.5,0
655,1,0,0.5,0
656,1,0,0.5,0
657,1,0,0.5,0
658,1,0,0.5,0
659,1,0,0.5,0
660,1,0,0.5,0
661,1,0,0.5,0
662,1,0,0.5,0
663,1,0,0.5,0
664,1,0,0.5,0
665,1,0,0.5,0
666,1,0,0.5,0
667,1,0,0.5,0
668,1,0,0.5,0
669,1,0,0.5,0
670,1,0,0.5,0
671,1,0,0.5,0
672,1,0,0.5,0
673,1,0,0.5,0
674,1,0,0.5,0
675,1,0,0.5,0
676,1,0,0.5,0
677,1,0,0.5,0
678,1,0,0.5,0
679,1,0,0.5,0
680,1,0,0.5,0
681,1,0,0.5,0
682,1,0,0.5,0
683,1,0,0.5,0
684,1,0,0.5,0
685,1,0,0.5,0
686,1,0,0.5,0
687,1,0,0,50
688,1,0,0,50
689,1,0,0,50
690,1,0,0,50
691,1,0,0,50
692,1,0,0,50
693,1,0,0,50
694,1,0,0,50
695,1,0,0,50
696,1,0,0,50
697,1,0,0,50
698,1,0,0,50
699,1,0,0,50
700,1,0,0,50
701,1,0,0,50
702,1,0,0,50
703,1,0,0,50
704,1,0,0,50
705,1,0,0,50
706,1,0,0,50
707,1,0,0,50
708,1,0,0,50
709,1,0,0,50
710,1,0,0,50
711,1,0,0,50
712,1,0,0,50
713,1,0,0,50
714,1,0,0,50
715,1,0,0,50
716,1,0,0,50
717,1,0,0.25,20
718,1,0,0.25,20
719,1,0,0.25,20
720,1,0,0.25,20
721,1,0,0.25,20
722,1,0,0.25,20
723,1,0,0.25,20
724,1,0,0.25,20
725,1,0,0.25,20
726,1,0,0.25,20
727,1,0,0.25,20
728,1,0,0.25,20
729,1,0,0.25,20
730,1,0,0.25,20
731,1,0,0.25,20
732,1,0,0.25,20
733,1,0,0.25,20
734,1,0,0.25,20
735,1,0,0.25,20
736,1,0,0.25,20
737,1,0,0.25,20
738,1,0,0.25,20
739,1,0,0.25,20
740,1,0,0.25,20
741,1,0,0.25,20
742,1,0,0.25,20
743,1,0,0.25,20
744,1,0,0.25,20
745,1,0,0.25,20
746,1,0,0.25,20
747,1,0,0.25,20
748,1,0,0.25,20
749,1,0,0.25,20
750,1,0,0.25,20
751,1,0,0.25,20
752,1,0,0.25,20
753,1,0,0.25,20
754,1,0,0.25,20
755,1,0,0.25,20
756,1,0,0.25,20
757,1,0,0.25,20
758,1,0,0.25,20
759,1,0,0.25,20
760,1,0,0.25,20
761,1,0,0.25,20
762,1,0,0.25,20
763,1,0,0.25,20
764,1,0,0.25,20
765,1,0,0.25,20
766,1,0,0.25,20
767,1,0,0.25,20
768,1,0,0.25,20
769,1,0,0.25,20
770,1,0,0.25,20
771,1,0,0.25,20
772,1,0,0.25,20
773,1,0,0.25,20
774,1,0,0.25,20
775,1,0,0.25,20
776,1,0,0.25,20
777,1,0,0.25,20
778,1,0,0.25,20
779,1,0,0.25,20
780,1,0,0.25,20
781,1,0,0.25,20
782,1,0,0.25,20
783,1,0,0.25,20
784,1,0,0.25,20
785,1,0,0.25,20
786,1,0,0.25,20
787,1,0,0.25,20
788,1,0,0.25,20
789,1,0,0.25,20
790,1,0,0.25,20
791,1,0,0.25,20
792,1,0,0.25,20
793,1,0,0.25,20
794,1,0,0.25,20
795,1,0,0.25,20
796,1,0,0.25,20
797,1,0,0.25,20
798,1,0,0.25,20
799,1,0,0.25,20
800,1,0,0.25,20
801,1,0,0.25,20
802,1,0,0.25,20
803,1,0,0.25,20
804,1,0,0.25,20
805,1,0,0.25,20
806,1,0,0.25,20
807,1,0,0.25,20
808,1,0,0.25,20
809,1,0,0.25,20
810,1,0,0.25,20
811,1,0,0.25,20
812,1,0,0.25,20
813,1,0,0.25,20
814,1,0,0.25,20
815,1,0,0.25,20
816,1,0,0.25,20
817,1,0,0.25,20
818,1,0,0.25,20
819,1,0,0.25,20
820,1,0,0.25,20
821,1,0,0.25,20
822,1,0,0.25,20
823,1,0,0.25,20
824,1,0,0.25,20
825,1,0,0.25,20
826,1,0,0.25,20
827,1,0,0.25,20
828,1,0,0.25,20
829,1,0,0.25,20
830,1,0,0.25,20
831,1,0,0.25,20
832,1,0,0.25,20
833,1,0,0.25,20
834,1,0,0.25,20
835,1,0,0.25,20
836,1,0,0.25,20
837,1,0,0.25,20
838,1,0,0.25,20
839,1,0,0.25,20
840,1,0,0.25,20
841,1,0,0.25,20
842,1,0,0.25,20
843,1,0,0.25,20
844,1,0,0.25,20
845,1,0,0.25,20
846,1,0,0.25,20
847,1,0,0.25,20
848,1,0,0.25,20
849,1,0,0.25,20
850,1,0,0.25,20
851,1,0,0.25,20
852,1,0,0.25,20
853,1,0,0.25,20
854,1,0,0.25,20
855,1,0,0.25,20
856,1,0,0.25,20
857,1,0,0.25,20
858,1,0,0.25,20
859,1,0,0.25,20
860,1,0,0.25,20
861,1,0,0.25,20
862,1,0,0.25,20
863,1,0,0.25,20
864,1,0,0.25,20
865,1,0,0.25,20
866,1,0,0.25,20
867,1,0,0.25,20
868,1,0,0.25,20
869,1,0,0.25,20
870,1,0,0.25,20
871,1,0,0.25,20
872,1,0,0.25,20
873,1,0,0.25,20
874,1,0,0.25,20
875,1,0,0.25,20
876,1,0,0.25,20
877,1,0,0.25,20
878,1,0,0.25,20
879,1,0,0.25,20
880,1,0,0.25,20
881,1,0,0.25,20
882,1,0,0.25,20
883,1,0,0.25,20
884,1,0,0.25,20
885,1,0,0.25,20
886,1,0,0.25,20
887,1,0,0.25,20
888,1,0,0.25,20
889,1,0,0.25,20
890,1,0,0.25,20
891,1,0,0.25,20
892,1,0,0.25,20
893,1,0,0.25,20
894,1,0,0.25,20
895,1,0,0.25,20
896,1,0,0.25,20
897,1,0,0.25,20
898,1,0,0.25,20
899,1,0,0.25,20
900,1,0,0.25,20
901,1,0,0.25,20
902,1,0,0.25,20
903,1,0,0.25,20
904,1,0,0.25,20
905,1,0,0.25,20
906,1,0,0.25,20
907,1,0,0.25,20
908,1,0,0.25,20
909,1,0,0.25,20
910,1,0,0.25,20
911,1,0,0.25,20
912,1,0,0.25,20
913,1,0,0.25,20
914,1,0,0.25,20
915,1,0,0.25,20
916,1,0,0.25,20
917,1,0,0.25,20
918,1,0,0.25,20
919,1,0,0.25,20
920,1,0,0.25,20
921,1,0,0.25,20
922,1,0,0.25,20
923,1,0,0.25,20
924,1,0,0.25,20
925,1,0,0.25,20
926,1,0,0.25,20
927,1,0,0.25,20
928,1,0,0.25,20
929,1,0,0.25,20
930,1,0,0.25,20
931,1,0,0.25,20
932,1,0,0.25,20
933,1,0,0.25,20
934,1,0,0.25,20
935,1,0,0.25,20
936,1,0,0.25,20
937,1,0,0.25,20
938,1,0,0.25,20
939,1,0,0.25,20
940,1,0,0.25,20
941,1,0,0.25,20
942,1,0,0.25,20
943,1,0,0.25,20
944,1,0,0.25,20
945,1,0,0.25,20
946,1,0,0.25,20
947,1,0,0.25,20
948,1,0,0.25,20
949,1,0,0.25,20
950,1,0,0.25,20
951,1,0,0.25,20
952,1,0,0.25,20
953,1,0,0.25,20
954,1,0,0.25,20
955,1,0,0.25,20
956,1,0,0.25,20
957,1,0,0.25,20
958,1,0,0.25,20
959,1,0,0.25,20
960,1,0,0.25,20
